"Source.Name","Nombre","Valoracion","Club","División","Edad","Posición","Valor de traspaso","Sueldo","Vis","Vel","Val","1v1","Lib","Lej","Téc","Tal","Ser","Sq L","Pue","Cór","Saq","SAL","Sac","Res","Rem","Reg","Ref","Fís","Pen","Pas","Mar","Mdo","Lid","JEq","Puñ","Fue","Exc","Equ","Ent","Det","Dmq","Dec","Ctr","Cnc","Com","Col","Cen","Cab","Blo","Ant","Sal.1","Aér","Agr","Agi","Ace","Rec","Inf"
"SERIE A.html","Louis Dolcini","30","Sampdoria","Serie A italiana","18","ME (C)","0 € - 100m €","1.100 € p/m","9","12","7","3","5","7","9","9","5","2","3","5","1","3","12","12","2","4","2","9","1","13","8","2","3","7","2","5","1","6","7","11","9","12","12","5","2","7","5","1","1","6","6","2","9","12","9","- -  -","Ced"
"SERIE A.html","Giovanni Gaffi","24","Sampdoria","Serie A italiana","18","DF (C)","0 € - 85m €","1.100 € p/m","4","8","8","2","1","6","6","5","7","2","1","3","2","2","7","6","3","2","4","11","2","7","9","4","7","6","3","6","4","7","11","14","4","13","4","9","4","13","2","8","3","8","14","1","14","9","6","- -  -","Ced"
"SERIE A.html","Ardijan Chilafi","21","Sampdoria","Serie A italiana","17","MC, ME/MP (C)","24m € - 70m €","1.100 € p/m","12","11","7","2","4","12","11","10","3","4","2","1","2","2","12","7","8","8","2","6","6","9","4","3","6","8","3","5","2","7","10","15","8","14","9","8","3","7","2","6","3","9","8","2","11","10","14","- -  -","Ced"
"SERIE A.html","Luca Polli","23","Sampdoria","Serie A italiana","17","DL (C)","70m € - 210m €","1.100 € p/m","3","13","7","4","5","6","10","10","13","4","1","5","2","2","6","3","13","13","4","14","6","6","3","3","2","5","2","6","4","6","1","14","10","9","13","3","2","2","1","12","4","7","11","2","11","13","12","- -  -","Ced"
"SERIE A.html","Francesco Migliardi","23","Sampdoria","Serie A italiana","18","DF/CR (I)","0 € - 55m €","1.100 € p/m","7","10","6","2","7","5","9","8","8","8","3","5","3","1","9","11","6","8","2","9","6","9","10","3","7","7","1","9","1","9","8","8","10","8","9","12","4","12","9","9","3","7","9","2","9","10","12","- -  -","Ced"
"SERIE A.html","Kevin Miranda","36","Sassuolo","Serie A italiana","18","DF (C)","30m € - 300m €","1.100 € p/m","6","10","10","3","3","6","9","4","7","7","3","3","2","3","10","12","6","5","2","12","6","7","11","1","6","8","1","10","1","10","10","8","7","10","6","11","1","12","4","12","1","8","13","1","11","11","10","- -  -","Ced"
"SERIE A.html","Alessio Arcopinto","30","Sassuolo","Serie A italiana","18","ME/MP (C)","26m € - 275m €","1.100 € p/m","9","10","12","3","8","6","9","8","10","5","1","7","2","2","12","10","8","9","1","13","8","10","5","1","9","11","3","8","2","10","8","13","10","9","10","10","3","8","8","6","3","8","6","3","14","11","11","- -  -","Ced"
"SERIE A.html","Federico Casolari","27","Sassuolo","Serie A italiana","18","ME (C)","2,5m € - 28m €","1.100 € p/m","14","11","6","2","5","7","13","5","6","1","1","3","2","1","12","8","4","6","1","12","2","12","8","2","1","7","1","4","1","2","11","10","7","11","12","7","1","7","1","1","3","8","4","2","5","11","12","- -  -","Ced"
"SERIE A.html","Asan Mata","27","Sassuolo","Serie A italiana","17","ME/MP (I)","20m € - 210m €","1.100 € p/m","10","11","7","2","6","7","11","12","6","1","1","5","3","2","11","6","5","8","2","12","6","7","5","1","2","8","2","2","1","7","3","10","7","9","14","5","2","3","10","5","3","9","3","4","11","10","14","- -  -","Ced"
"SERIE A.html","Alessandro Cavallini","30","Sassuolo","Serie A italiana","17","DF/CR (D)","35m € - 350m €","1.100 € p/m","5","12","9","2","3","6","9","5","5","6","3","5","1","2","8","9","5","5","2","6","4","9","9","1","2","8","1","7","3","4","15","5","7","11","10","11","2","7","8","8","3","9","8","1","8","11","13","- -  -","Ced"
"SERIE A.html","Vincenzo Ferrara","32","Sassuolo","Serie A italiana","18","DL (C)","75m € - 220m €","1.100 € p/m","6","8","4","3","5","7","12","12","6","3","3","6","3","3","7","7","12","13","2","12","5","7","5","2","3","6","2","6","1","7","3","11","10","12","13","7","2","4","7","13","3","7","13","2","7","9","11","- -  -","Ced"
"SERIE A.html","Nicola Mandrelli","31","Sassuolo","Serie A italiana","17","DF/CR/ME (I)","4,5m € - 45m €","1.100 € p/m","8","12","7","2","6","6","8","5","5","3","3","6","2","3","8","8","1","7","2","13","1","6","8","2","5","7","3","5","2","7","11","14","7","7","11","4","2","6","8","6","1","7","10","1","15","10","9","- -  -","Ced"
"SERIE A.html","Mattia Catanzaro","18","Sassuolo","Serie A italiana","17","ME/MP (C)","4,5m € - 45m €","1.100 € p/m","13","11","4","1","4","7","13","13","4","3","1","4","2","4","10","5","6","6","1","13","4","10","3","1","10","6","2","3","3","3","5","10","7","3","13","5","2","3","4","1","1","7","8","4","14","11","12","- -  -","Ced"
"SERIE A.html","Angelo Foresta","18","Sassuolo","Serie A italiana","17","ME (C)","3m € - 30m €","1.100 € p/m","13","8","4","2","5","4","8","7","6","2","1","5","1","1","11","6","6","3","1","12","1","9","9","1","2","7","1","6","1","6","9","15","7","7","13","3","2","4","1","1","1","8","12","1","14","11","13","- -  -","Ced"
"SERIE A.html","Arlindo Barbosa","24","Sassuolo","Serie A italiana","17","ME/MP (I)","3,5m € - 35m €","1.100 € p/m","7","11","3","1","5","6","10","13","5","3","4","7","2","1","6","5","6","11","2","8","1","14","2","3","6","6","2","4","1","6","5","4","11","9","10","2","2","5","9","5","3","9","6","3","12","13","13","- -  -","Ced"
"SERIE A.html","Edoardo Pieragnolo","26","Sassuolo","Serie A italiana","18","DF/CR (I)","3,5m € - 35m €","1.100 € p/m","10","12","8","4","7","6","10","5","8","4","4","10","1","2","10","11","5","11","2","10","5","10","8","1","6","12","3","9","3","8","11","8","11","8","9","10","2","9","11","8","2","11","8","3","9","12","12","- -  -","Ced"
"SERIE A.html","David Quenda","31","Sassuolo","Serie A italiana","17","MP (DI)","45m € - 140m €","1.100 € p/m","8","11","4","3","5","8","13","12","4","6","1","5","1","2","8","4","8","13","1","15","1","11","4","2","8","7","1","8","1","8","6","7","9","9","9","4","3","6","8","7","1","6","17","2","9","11","14","- -  -","Ced"
"SERIE A.html","Riccardo Zafferri","19","Sassuolo","Serie A italiana","17","MC, ME (C)","4,5m € - 45m €","1.100 € p/m","5","12","6","1","5","11","10","5","5","2","3","5","4","1","11","6","6","3","3","15","1","13","5","2","10","7","1","4","1","6","11","7","7","13","12","5","3","8","5","5","1","7","8","4","8","12","13","- -  -","Ced"
"SERIE A.html","Francesco Ughetti","19","Sassuolo","Serie A italiana","17","DF (DC)","26m € - 75m €","1.100 € p/m","4","12","6","1","1","3","1","5","2","1","3","2","3","3","4","2","3","3","2","12","1","4","10","1","9","4","2","3","1","4","12","6","1","12","5","7","1","9","1","6","1","6","9","3","9","9","12","- -  -","Ced"
"SERIE A.html","Christian Sighinolfi","20","Sassuolo","Serie A italiana","17","MP (DIC)","16m € - 170m €","1.100 € p/m","8","11","6","2","5","4","13","13","8","5","4","5","1","2","7","6","7","9","3","12","4","11","3","3","4","6","1","5","1","1","6","11","5","9","10","3","2","4","10","6","3","6","10","1","11","10","12","- -  -","Ced"
"SERIE A.html","Enrico Rosa","23","Sassuolo","Serie A italiana","17","POR","45m € - 130m €","1.100 € p/m","5","5","15","9","4","1","1","3","3","3","9","2","7","11","5","1","1","1","13","6","3","8","2","10","9","6","6","3","14","5","2","6","2","13","1","7","8","8","3","1","6","4","9","12","14","6","8","- -  -","Ced"
"SERIE A.html","Edoardo Mambelli","20","Sassuolo","Serie A italiana","17","DF/CR (D)","4,5m € - 45m €","1.100 € p/m","6","10","9","3","1","5","9","7","5","3","1","2","1","3","8","9","7","7","1","13","2","9","6","1","8","8","2","4","1","8","8","10","7","12","9","7","2","6","4","6","3","7","8","1","12","9","14","- -  -","Ced"
"SERIE A.html","Christian Macchioni","19","Sassuolo","Serie A italiana","17","DF/CR (I)","16m € - 160m €","1.100 € p/m","8","14","8","2","2","5","9","5","7","7","1","4","1","3","8","6","6","6","1","11","4","9","8","3","11","8","1","5","3","8","14","5","6","15","9","6","3","10","6","9","2","7","7","3","5","15","10","- -  -","Ced"
"SERIE A.html","Alfonso Lombardo","19","Sassuolo","Serie A italiana","17","POR","3m € - 30m €","1.100 € p/m","4","8","10","4","5","1","3","2","1","3","7","4","8","15","4","4","2","2","13","12","3","8","2","10","1","5","10","4","5","2","1","6","2","13","1","7","6","8","2","1","13","3","9","11","11","10","4","- -  -","Ced"
"SERIE A.html","Salvatore Dangelo","19","Sassuolo","Serie A italiana","17","MC, ME (C)","2m € - 22m €","1.100 € p/m","9","12","6","1","4","7","10","5","5","1","2","4","1","1","9","5","4","1","2","12","2","13","5","1","11","6","3","4","3","5","10","14","3","12","10","6","3","6","4","4","1","3","7","3","11","12","9","- -  -","Ced"
"SERIE A.html","Adrian Cannavaro","20","Sassuolo","Serie A italiana","17","DF (C)","9m € - 90m €","1.100 € p/m","2","10","8","1","1","1","3","5","4","1","3","3","2","3","6","3","1","1","3","12","1","2","13","2","6","5","3","6","2","6","13","14","5","13","6","3","3","13","1","11","1","12","9","2","6","7","7","- -  -","Ced"
"SERIE A.html","Luca Baldari","20","Sassuolo","Serie A italiana","17","DL (C)","55m € - 170m €","1.100 € p/m","4","8","5","3","4","5","11","13","6","2","2","5","3","2","6","3","9","12","3","10","2","6","4","2","5","5","2","7","4","3","1","6","13","10","13","6","3","2","4","13","2","7","8","3","12","11","13","- -  -","Ced"
"SERIE A.html","Michele Forchignone","23","Sassuolo","Serie A italiana","18","MP (DI), DL (C)","0 € - 75m €","1.100 € p/m","4","11","4","2","6","7","8","10","6","6","1","7","1","3","8","9","11","7","2","17","3","11","4","3","11","3","3","4","2","7","7","12","11","10","10","7","3","6","9","3","3","8","3","1","9","11","13","- -  -","Ced"
"SERIE A.html","Amadou Touré","25","Sassuolo","Serie A italiana","18","ME/MP (C)","22m € - 65m €","1.100 € p/m","6","13","7","2","5","5","10","10","3","1","3","1","1","3","12","8","5","7","1","14","1","9","1","3","6","7","3","3","3","2","7","12","10","13","11","5","4","5","1","5","1","3","8","3","12","11","13","- -  -","Ced"
"SERIE A.html","Ranem Nassim Habib","37","Sassuolo","Serie A italiana","18","DF (C)","45m € - 140m €","1.100 € p/m","6","11","10","1","4","6","9","5","7","11","1","3","3","2","10","11","4","4","3","11","5","6","10","3","7","8","4","12","2","11","10","8","6","9","5","10","2","11","4","14","3","10","14","1","11","10","10","- -  -","Ced"
"SERIE A.html","Enea Cehu","26","Sassuolo","Serie A italiana","18","DF (C)","45m € - 130m €","1.100 € p/m","1","10","8","1","2","3","5","5","6","1","2","1","3","1","6","5","5","1","3","13","1","6","13","1","5","5","3","5","3","6","10","6","5","13","6","5","1","13","1","13","2","12","5","3","8","12","9","- -  -","Ced"
"SERIE A.html","Simone Cinquegrano","20","Sassuolo","Serie A italiana","17","DL (C)","12m € - 120m €","1.100 € p/m","5","11","4","3","4","5","12","13","8","1","3","4","1","3","5","5","12","7","1","15","5","4","1","2","9","4","1","4","1","5","3","8","12","8","12","5","3","4","1","12","2","6","5","2","9","8","12","- -  -","Ced"
"SERIE A.html","Salim Abubakar","31","Sassuolo","Serie A italiana","18","ME (C)","10m € - 100m €","1.100 € p/m","8","13","8","1","5","8","8","7","7","9","1","4","2","1","12","10","6","9","3","12","6","11","7","2","7","13","2","8","1","11","8","10","11","12","9","11","1","11","7","10","1","10","13","2","9","9","10","- -  -","Ced"
"SERIE A.html","Endri Zenelaj","31","Sassuolo","Serie A italiana","18","MC, ME (C)","24m € - 240m €","1.100 € p/m","11","10","10","1","9","8","9","7","12","7","1","6","1","3","9","10","5","7","3","11","7","12","7","1","8","13","4","10","3","11","9","9","8","10","8","8","2","10","7","9","3","9","12","2","10","9","9","- -  -","Ced"
"SERIE A.html","Nicolò Bertola","29","Spezia","Serie A italiana","18","DF (C)","425m € - 1,2M €","1.100 € p/m","4","9","10","2","6","6","8","5","6","6","2","6","1","2","9","8","5","3","1","14","5","6","14","3","11","8","3","7","1","9","14","19","8","14","6","7","3","14","4","14","3","14","11","3","13","12","12","- -  -","Ced"
"SERIE A.html","Lorenzo Salerno","18","Spezia","Serie A italiana","17","DF (C)","12m € - 120m €","1.100 € p/m","4","10","8","2","4","1","4","5","6","4","3","2","3","2","6","5","5","1","1","10","1","2","13","2","7","5","2","7","2","6","12","7","1","13","5","8","1","13","1","13","1","6","7","3","14","8","13","- -  -","Ced"
"SERIE A.html","Ivan Torri","18","Spezia","Serie A italiana","17","ME (C)","0 € - 45m €","1.100 € p/m","7","11","4","1","5","12","9","5","4","1","2","4","1","1","12","8","4","2","2","8","1","14","7","1","2","7","3","5","2","6","11","14","5","9","13","6","1","4","1","2","3","6","11","2","5","12","12","- -  -","Ced"
"SERIE A.html","Alessandro Daniello","22","Spezia","Serie A italiana","17","DL (C)","0 € - 70m €","1.100 € p/m","5","11","7","3","5","3","10","10","10","1","3","4","3","1","6","11","13","11","1","14","5","7","3","1","6","5","2","4","1","6","5","9","9","9","12","6","2","3","2","9","3","5","6","3","6","7","13","- -  -","Ced"
"SERIE A.html","Denny Pucci","19","Spezia","Serie A italiana","17","POR","50m € - 500m €","1.100 € p/m","5","8","15","11","7","3","1","2","6","1","10","4","8","13","5","3","1","1","7","10","3","5","2","13","1","5","7","6","5","6","3","14","1","10","1","4","5","7","2","1","13","7","14","13","6","14","10","- -  -","Ced"
"SERIE A.html","Filippo Scieuzo","22","Spezia","Serie A italiana","17","DF/CR/ME (D)","3m € - 30m €","1.100 € p/m","10","9","7","2","8","8","10","8","6","8","1","5","2","3","7","8","6","9","1","7","1","7","7","3","11","9","3","8","1","6","11","11","6","7","14","8","1","6","9","9","2","9","18","1","9","9","11","- -  -","Ced"
"SERIE A.html","Diego Zuppel","40","Spezia","Serie A italiana","18","DL (C)","14m € - 140m €","1.100 € p/m","8","11","12","1","6","7","10","6","9","8","2","4","1","1","12","12","12","8","2","12","11","9","5","3","7","12","4","10","2","12","9","10","11","10","9","11","2","9","5","13","1","9","13","1","11","10","10","- -  -","Ced"
"SERIE A.html","Leonardo Dido","18","Spezia","Serie A italiana","17","POR","6m € - 55m €","1.100 € p/m","6","11","10","8","5","2","4","2","3","3","12","3","9","12","5","1","2","2","12","14","3","6","1","8","9","7","10","6","7","3","1","8","3","14","1","4","6","6","2","1","14","7","11","13","11","8","10","- -  -","Ced"
"SERIE A.html","Ayoub Ben Noureddine Afi","19","Spezia","Serie A italiana","17","MP (D), DL (C)","9m € - 95m €","1.100 € p/m","8","12","8","3","5","9","12","12","8","6","2","4","3","3","10","7","10","13","3","14","6","12","8","3","1","9","3","6","3","9","8","17","7","12","15","8","4","4","9","10","3","8","11","2","5","13","11","- -  -","Ced"
"SERIE A.html","Filippo Manzari","18","Torino","Serie A italiana","17","POR","3,5m € - 35m €","1.100 € p/m","1","10","14","8","4","2","1","3","2","2","11","2","6","11","3","1","2","2","12","14","2","12","1","6","1","4","8","4","5","3","2","7","1","12","3","8","9","7","2","1","5","9","10","9","9","12","8","- -  -","Ced"
"SERIE A.html","Matteo Fiorenza","24","Torino","Serie A italiana","18","POR","0 € - 95m €","1.100 € p/m","1","7","14","5","3","2","3","1","4","2","8","2","7","10","3","2","2","3","12","14","1","11","1","9","3","4","9","4","5","4","3","14","2","11","1","8","4","3","3","1","12","7","7","11","6","9","9","- -  -","Ced"
"SERIE A.html","David Palade","27","Torino","Serie A italiana","17","DL (C)","22m € - 210m €","1.100 € p/m","5","12","6","1","3","5","11","12","6","4","2","4","2","3","5","7","12","10","3","9","4","2","1","1","9","4","3","6","3","5","1","3","12","9","6","5","1","5","4","11","3","7","6","3","7","12","12","- -  -","Ced"
"SERIE A.html","Jacopo Antolini","20","Torino","Serie A italiana","17","ME/MP (DIC)","0 € - 90m €","1.100 € p/m","8","10","5","1","5","5","10","13","7","1","2","7","1","4","11","10","7","7","3","5","5","9","3","2","7","6","3","3","3","6","7","5","7","13","12","6","3","1","9","5","2","7","7","1","9","10","12","- -  -","Ced"
"SERIE A.html","Cristian Sattin","18","Torino","Serie A italiana","17","POR","30m € - 95m €","1.100 € p/m","4","3","7","6","5","2","2","1","5","3","13","2","7","9","4","2","1","1","13","13","1","7","1","9","3","5","13","5","5","5","3","3","2","13","1","8","5","9","2","1","13","5","12","8","11","7","3","- -  -","Ced"
"SERIE A.html","Karim Fragomeni","23","Torino","Serie A italiana","17","ME (C)","20m € - 60m €","1.100 € p/m","10","12","1","1","1","7","12","5","8","1","2","4","3","3","10","7","4","3","2","13","4","13","5","4","3","6","1","5","2","5","3","3","3","11","13","5","3","3","2","4","3","8","11","1","9","11","7","- -  -","Ced"
"SERIE A.html","Alessandro Polenghi","34","Torino","Serie A italiana","18","MC, ME (C)","14m € - 140m €","1.100 € p/m","7","13","7","1","5","11","9","5","7","1","2","5","2","3","12","11","6","2","1","12","3","11","7","3","4","7","1","3","1","6","13","17","7","13","12","7","2","6","3","5","3","9","8","3","5","10","12","- -  -","Ced"
"SERIE A.html","Alessandro Gregori","37","Torino","Serie A italiana","17","DF/CR/ME/MP (I)","120m € - 350m €","1.100 € p/m","8","11","7","2","7","7","11","9","9","7","2","7","3","2","9","10","6","9","2","12","5","13","8","1","3","9","1","6","2","4","9","12","9","9","11","7","2","8","11","3","2","7","11","2","6","9","8","- -  -","Ced"
"SERIE A.html","Demis Maugeri","30","Torino","Serie A italiana","17","ME (C)","10m € - 100m €","1.100 € p/m","9","12","12","2","4","9","8","5","9","8","3","6","2","3","12","11","6","8","2","11","4","8","7","2","7","10","3","9","2","9","9","9","9","9","7","12","4","8","5","8","3","10","8","3","11","10","12","- -  -","Ced"
